ID,Pred
2014_1361_1438,0.43144784620872156
2014_1361_1444,0.8700067250297229
2014_1361_1451,0.9099232192244947
2014_1361_1454,0.9154933839106587
2014_1361_1455,0.36090407396605484
2014_1361_1458,0.5160992612212589
2014_1361_1459,0.8854643677633437
2014_1361_1462,0.825072192384759
2014_1372_1386,0.622691855834424
2014_1372_1387,0.38756517592259926
2014_1372_1390,0.5840354892870736
2014_1372_1393,0.2815815802916859
2014_1372_1397,0.5677381330374754
2014_1372_1400,0.5111010345169303
2014_1372_1409,0.6522524020811085
2014_1372_1411,0.8222156273877624
2014_1372_1417,0.29169213326888493
2014_1372_1418,0.728431428059072
2014_1372_1433,0.31582359077584327
2014_1372_1437,0.24614024339667476
2014_1372_1438,0.24007190854474508
2014_1372_1444,0.7358830715111394
2014_1372_1451,0.8078901715842215
2014_1372_1454,0.8185113885224258
2014_1372_1455,0.190343266255402
2014_1372_1458,0.30748159353698507
2014_1372_1459,0.7629438383202719
2014_1372_1462,0.6625678744388173
2014_1386_1387,0.2771689901123362
2014_1386_1390,0.45968079353625557
2014_1386_1393,0.19191425080175253
2014_1386_1397,0.44315659380213623
2014_1386_1400,0.387797898685843
2014_1386_1409,0.5319476945471692
2014_1386_1411,0.7370015165234421
2014_1386_1417,0.19970014619387405
2014_1386_1418,0.6190904049025101
2014_1386_1433,0.218569604137578
2014_1386_1437,0.16516426540676837
2014_1386_1438,0.16066683047236918
2014_1386_1444,0.6280101474496863
2014_1386_1451,0.718163333449764
2014_1386_1454,0.7321002931139025
2014_1386_1455,0.12468744779538136
2014_1386_1458,0.21200044333813248
2014_1386_1459,0.6610322748231061
2014_1386_1462,0.5433332782549428
2014_1387_1390,0.6893153184922701
2014_1387_1393,0.382471413009517
2014_1387_1397,0.6748463504005742
2014_1387_1400,0.6229221608994309
2014_1387_1409,0.747724562170507
2014_1387_1411,0.8796362171149145
2014_1387_1417,0.39421673305437993
2014_1387_1418,0.8091099665323935
2014_1387_1433,0.4217792860338556
2014_1387_1437,0.34034741922593187
2014_1387_1438,0.33298239514819866
2014_1387_1444,0.8149103517131455
2014_1387_1451,0.8692015437606598
2014_1387_1454,0.8769493202376366
2014_1387_1455,0.2708680787829185
2014_1387_1458,0.41232526816259263
2014_1387_1459,0.8356821720864052
2014_1387_1462,0.7562662619142516
2014_1390_1393,0.21823328884846072
2014_1390_1397,0.4833229126717855
2014_1390_1400,0.42679236924377084
2014_1390_1409,0.571896460059268
2014_1390_1411,0.7671109794736993
2014_1390_1417,0.22678727596461432
2014_1390_1418,0.6564056036280568
2014_1390_1433,0.24742488032040974
2014_1390_1437,0.1886713366159997
2014_1390_1438,0.18367463252104832
2014_1390_1444,0.6649244765143119
2014_1390_1451,0.7496970274301848
2014_1390_1454,0.7625901214982964
2014_1390_1455,0.14342334871542492
2014_1390_1458,0.24025510888565685
2014_1390_1459,0.6962545974668842
2014_1390_1462,0.5830719238278009
2014_1393_1397,0.7701677487525922
2014_1393_1400,0.7273148003384646
2014_1393_1409,0.8271532509094984
2014_1393_1411,0.9218722392835837
2014_1393_1417,0.5123599849584026
2014_1393_1418,0.8725069497889417
2014_1393_1433,0.5408085113506063
2014_1393_1437,0.4544578408788705
2014_1393_1438,0.44629413905399384
2014_1393_1444,0.8766745751163948
2014_1393_1451,0.9147442407519426
2014_1393_1454,0.9200424801191608
2014_1393_1455,0.3749236679545297
2014_1393_1458,0.5311372435724172
2014_1393_1459,0.8914382743113578
2014_1393_1462,0.8336040817623684
2014_1397_1400,0.4431920314339304
2014_1397_1409,0.5881507679994084
2014_1397_1411,0.7788199052494194
2014_1397_1417,0.2387020594275499
2014_1397_1418,0.6712954694562836
2014_1397_1433,0.26005923708922685
2014_1397_1437,0.19909925061100328
2014_1397_1438,0.19389237663631367
2014_1397_1444,0.6796253545029778
2014_1397_1451,0.7620098490509981
2014_1397_1454,0.7744595142610713
2014_1397_1455,0.15181836489902747
2014_1397_1458,0.2526462601331108
2014_1397_1459,0.7101800454190739
2014_1397_1462,0.5991992892726373
2014_1400_1409,0.642112136090037
2014_1400_1411,0.8156305422583312
2014_1400_1417,0.28260197209469523
2014_1400_1418,0.7195574305797656
2014_1400_1433,0.3063066184512463
2014_1400_1437,0.237992666554555
2014_1400_1438,0.23206336726129803
2014_1400_1444,0.7271613670631913
2014_1400_1451,0.8009029613013287
2014_1400_1454,0.8118205011017416
2014_1400_1455,0.18359284292176173
2014_1400_1458,0.29810646887188375
2014_1400_1459,0.7548180064865871
2014_1400_1462,0.6525681817773115
2014_1409_1411,0.711458172816625
2014_1409_1417,0.1800314224385247
2014_1409_1418,0.5884894000559853
2014_1409_1433,0.1975010453107616
2014_1409_1437,0.14826685206967738
2014_1409_1438,0.14415008693855907
2014_1409_1444,0.597660026040308
2014_1409_1451,0.6915560811086787
2014_1409_1454,0.706270642993935
2014_1409_1455,0.11137861141495173
2014_1409_1458,0.1914099987541403
2014_1409_1459,0.6317967517911272
2014_1409_1462,0.5114489835272532
2014_1411_1417,0.08176446572333217
2014_1411_1418,0.367082738774792
2014_1411_1433,0.09075399080033188
2014_1411_1437,0.06594365252929528
2014_1411_1438,0.06394106917359597
2014_1411_1444,0.37595525590263484
2014_1411_1451,0.47624979582627663
2014_1411_1454,0.49371611854340053
2014_1411_1455,0.04837386652672414
2014_1411_1458,0.08759573580431505
2014_1411_1459,0.4103438956742921
2014_1411_1462,0.2980349968698013
2014_1417_1418,0.8669041360107077
2014_1417_1433,0.5285060393441035
2014_1417_1437,0.4422279356056578
2014_1417_1438,0.43410910856031715
2014_1417_1444,0.8712278809889303
2014_1417_1451,0.9108078419674361
2014_1417_1454,0.9163283336043304
2014_1417_1455,0.3634083339531721
2014_1417_1458,0.5188062093459356
2014_1417_1459,0.8865592486261408
2014_1417_1462,0.8266313470773212
2014_1418_1433,0.14682656239165012
2014_1418_1437,0.10851659596245489
2014_1418_1438,0.10536699531781127
2014_1418_1444,0.5094989821687137
2014_1418_1451,0.6105631656414664
2014_1418_1454,0.6270578732035244
2014_1418_1455,0.08058240577919243
2014_1418_1458,0.1420217652615808
2014_1418_1459,0.5454265199124487
2014_1418_1462,0.42264611037326877
2014_1433_1437,0.41428652612546935
2014_1433_1438,0.4063069990887921
2014_1433_1444,0.8578701061528129
2014_1433_1451,0.9010896512937577
2014_1433_1454,0.9071503258310695
2014_1433_1455,0.3374342159803047
2014_1433_1458,0.490279325340987
2014_1433_1459,0.8745628507327466
2014_1433_1462,0.8096581747084933
2014_1437_1438,0.49175563929079963
2014_1437_1444,0.8951052838163855
2014_1437_1451,0.9279530918186298
2014_1437_1454,0.9324910447483231
2014_1437_1455,0.41861138881318083
2014_1437_1458,0.5762469127402663
2014_1437_1459,0.9078943912675208
2014_1437_1462,0.8574247521188041
2014_1438_1444,0.8981617710701543
2014_1438_1451,0.9301271546068769
2014_1438_1454,0.9345378319135472
2014_1438_1455,0.4266589028554656
2014_1438_1458,0.584279359029697
2014_1438_1459,0.9106154348337144
2014_1438_1462,0.861409199092318
2014_1444_1451,0.601490540193644
2014_1444_1454,0.6181291811630684
2014_1444_1455,0.07781148771861751
2014_1444_1458,0.13745403023021696
2014_1444_1459,0.5359896567332684
2014_1444_1462,0.41340165227573594
2014_1451_1454,0.5174767559000658
2014_1451_1455,0.05294316351278194
2014_1451_1458,0.09549806299255492
2014_1451_1459,0.43352793045053645
2014_1451_1462,0.31829893168810414
2014_1454_1455,0.04954423707464145
2014_1454_1458,0.08962567784826743
2014_1454_1459,0.416439469029892
2014_1454_1462,0.3033204352037702
2014_1455_1458,0.6538173885132073
2014_1455_1459,0.931926668787018
2014_1455_1462,0.8930747116015249
2014_1458_1459,0.8787671550725068
2014_1458_1462,0.8155791671642978
2014_1459_1462,0.37892143110327486
2015_1107_1112,0.07746509277496054
2015_1107_1116,0.19399109507582835
2015_1107_1124,0.15802877900506224
2015_1107_1125,0.5785345447219211
2015_1107_1129,0.33613280617408775
2015_1107_1138,0.4109811862552733
2015_1107_1139,0.21741686894415627
2015_1107_1140,0.3520956144726489
2015_1107_1153,0.2998924041238159
2015_1107_1157,0.5454963877551112
2015_1107_1172,0.2970242625016158
2015_1107_1173,0.37834391255646094
2015_1107_1181,0.09044599140938946
2015_1107_1186,0.44387871371464893
2015_1107_1207,0.2007074032128609
2015_1107_1208,0.4221156656443298
2015_1107_1209,0.4064634893050474
2015_1107_1211,0.08881518297591419
2015_1107_1214,0.6623644685417179
2015_1107_1217,0.47828568753236533
2015_1107_1231,0.37258104668200465
2015_1107_1234,0.26554263748425977
2015_1107_1235,0.15756628769327172
2015_1107_1242,0.17614611728813329
2015_1107_1246,0.05925221104273013
2015_1107_1248,0.6467793233398224
2015_1107_1257,0.1542067073573672
2015_1107_1261,0.348474262639989
2015_1107_1264,0.5999550486526032
2015_1107_1268,0.22429115067862082
2015_1107_1277,0.24784717760666342
2015_1107_1279,0.3878205159997177
2015_1107_1295,0.5790639168915046
2015_1107_1301,0.31482956975231335
2015_1107_1308,0.4934609493934889
2015_1107_1314,0.17174329452003148
2015_1107_1316,0.5822986492809975
2015_1107_1318,0.5805560852657627
2015_1107_1320,0.17725250067670298
2015_1107_1323,0.1232023843138057
2015_1107_1326,0.2333743639684532
2015_1107_1328,0.15220810389939893
2015_1107_1329,0.35523452407927425
2015_1107_1332,0.334385682584304
2015_1107_1344,0.2698847840680044
2015_1107_1345,0.35512436441517325
2015_1107_1352,0.6132504427813711
2015_1107_1361,0.2598474467955106
2015_1107_1372,0.3000059400359238
2015_1107_1374,0.21108460106219146
2015_1107_1385,0.3538489370702489
2015_1107_1400,0.3916884580066704
2015_1107_1411,0.6275870508265214
2015_1107_1412,0.6010077571925233
2015_1107_1414,0.5030916090910651
2015_1107_1417,0.4143158997577297
2015_1107_1428,0.14868876579373771
2015_1107_1433,0.23127711462402928
2015_1107_1434,0.40349240436870265
2015_1107_1437,0.08616672243477809
2015_1107_1438,0.09820963804588907
2015_1107_1452,0.1836677840448098
2015_1107_1455,0.18273588889773917
2015_1107_1458,0.08511596794719407
2015_1107_1459,0.42793681922246657
2015_1107_1461,0.4752959151657731
2015_1107_1462,0.26368627099414294
2015_1112_1116,0.7413534916611006
2015_1112_1124,0.6908997602373195
2015_1112_1125,0.942353896653593
2015_1112_1129,0.8577494393840399
2015_1112_1138,0.8925816633159029
2015_1112_1139,0.7679040999753787
2015_1112_1140,0.8661638072319882
2015_1112_1153,0.8360994222924424
2015_1112_1157,0.9346117190928698
2015_1112_1172,0.83421359626958
2015_1112_1173,0.8787572941625125
2015_1112_1181,0.5421736340449026
2015_1112_1186,0.9048110903705241
2015_1112_1207,0.749400753383465
2015_1112_1208,0.8968961572769546
2015_1112_1209,0.8907760973280459
2015_1112_1211,0.537208500686953
2015_1112_1214,0.9589538832772733
2015_1112_1217,0.9160912346142864
2015_1112_1231,0.87611437433722
2015_1112_1234,0.8115236924214683
2015_1112_1235,0.6901560741022517
2015_1112_1242,0.7180113330307212
2015_1112_1246,0.42859784976210474
2015_1112_1248,0.9561529290164845
2015_1112_1257,0.6846698916662641
2015_1112_1261,0.8643084334397219
2015_1112_1264,0.9469783349223119
2015_1112_1268,0.7749481891038417
2015_1112_1277,0.7969226381145876
2015_1112_1279,0.8829652480111502
2015_1112_1295,0.9424717415858973
2015_1112_1301,0.8454905365946739
2015_1112_1308,0.9206447843131557
2015_1112_1314,0.7117657931186515
2015_1112_1316,0.9431878121571767
2015_1112_1318,0.9428029181824217
2015_1112_1320,0.7195486197731079
2015_1112_1323,0.6259427384100078
2015_1112_1326,0.7837988304457333
2015_1112_1328,0.6813344724637462
2015_1112_1329,0.8677476780484181
2015_1112_1332,0.8567902083364897
2015_1112_1344,0.8148881437944484
2015_1112_1345,0.8676924690978103
2015_1112_1352,0.9497072981850727
2015_1112_1361,0.8069848472097265
2015_1112_1372,0.8361735047697346
2015_1112_1374,0.761132365770198
2015_1112_1385,0.8670512725072511
2015_1112_1400,0.8846353366864235
2015_1112_1411,0.9525369265537449
2015_1112_1412,0.9471982289905403
2015_1112_1414,0.9234140714977335
2015_1112_1417,0.8938937486603146
2015_1112_1428,0.6753263009294145
2015_1112_1433,0.7817994866070449
2015_1112_1434,0.8895706994446966
2015_1112_1437,0.5289510064463478
2015_1112_1438,0.5646412267275565
2015_1112_1452,0.7282189541644786
2015_1112_1455,0.7269846543233168
2015_1112_1458,0.5256063621610607
2015_1112_1459,0.8990781876670052
2015_1112_1461,0.9151653684804
2015_1112_1462,0.8100602228902256
2015_1116_1124,0.4381469117600055
2015_1116_1125,0.8508194943779162
2015_1116_1129,0.6778058886137522
2015_1116_1138,0.7435251242032048
2015_1116_1139,0.5358133020289553
2015_1116_1140,0.6930552957556627
2015_1116_1153,0.640255270153401
2015_1116_1157,0.8329628577865122
2015_1116_1172,0.637094143262503
2015_1116_1173,0.716608252201338
2015_1116_1181,0.29236633452981226
2015_1116_1186,0.7683196933344417
2015_1116_1207,0.5105993103874071
2015_1116_1208,0.7521641895671645
2015_1116_1209,0.7399440764444
2015_1116_1211,0.28824855709153
2015_1116_1214,0.8907214369552087
2015_1116_1217,0.7920572078442827
2015_1116_1231,0.7115907788557545
2015_1116_1234,0.6003505654624809
2015_1116_1235,0.4372903952493302
2015_1116_1242,0.4704353302986663
2015_1116_1246,0.2074131407339121
2015_1116_1248,0.8838284172810255
2015_1116_1257,0.43101810894832626
2015_1116_1261,0.6896599481446365
2015_1116_1264,0.86170934353306
2015_1116_1268,0.5457343764685934
2015_1116_1277,0.5778992087551359
2015_1116_1279,0.7246807072656496
2015_1116_1295,0.8510948935798435
2015_1116_1301,0.6562543319077877
2015_1116_1308,0.8018861604777371
2015_1116_1314,0.4628088892727619
2015_1116_1316,0.8527706784669085
2015_1116_1318,0.8518694269205653
2015_1116_1320,0.47233041225092376
2015_1116_1323,0.3686144930811316
2015_1116_1326,0.5584633135787307
2015_1116_1328,0.42724413260567556
2015_1116_1329,0.6959687123106844
2015_1116_1332,0.6760914663457894
2015_1116_1344,0.6056528429803305
2015_1116_1345,0.6958669270640315
2015_1116_1352,0.8682162611105423
2015_1116_1361,0.5932750430724126
2015_1116_1372,0.6403797992031084
2015_1116_1374,0.5264459100919882
2015_1116_1385,0.6946860244834738
2015_1116_1400,0.727913492272908
2015_1116_1411,0.8750275004313558
2015_1116_1412,0.8622314222134485
2015_1116_1414,0.8079352133860395
2015_1116_1417,0.7461400715818663
2015_1116_1428,0.42051979415351265
2015_1116_1433,0.555561742629636
2015_1116_1434,0.737564503499031
2015_1116_1437,0.281490231008696
2015_1116_1438,0.31152590694765747
2015_1116_1452,0.48315381360314796
2015_1116_1455,0.4815988400307158
2015_1116_1458,0.27878425364307363
2015_1116_1459,0.7565779240669257
2015_1116_1461,0.7900763458415418
2015_1116_1462,0.5980595225409856
2015_1124_1125,0.8797144761532211
2015_1124_1129,0.7295603038323546
2015_1124_1138,0.7880244175452035
2015_1124_1139,0.5968086027926798
2015_1124_1140,0.7432879155265574
2015_1124_1153,0.695330226388766
2015_1124_1157,0.8647667783254122
2015_1124_1172,0.6924205599759106
2015_1124_1173,0.7642972397537373
2015_1124_1181,0.34632496182579875
2015_1124_1186,0.8096185652756439
2015_1124_1207,0.5722628963762214
2015_1124_1208,0.7955766815211515
2015_1124_1209,0.7848849339570997
2015_1124_1211,0.3418143092061218
2015_1124_1214,0.9126809431402242
2015_1124_1217,0.8300605926165656
2015_1124_1231,0.7598411386673859
2015_1124_1234,0.658274030879784
2015_1124_1235,0.49912998508564616
2015_1124_1242,0.5325263377783082
2015_1124_1246,0.25126004209098607
2015_1124_1248,0.9070284954911868
2015_1124_1257,0.4927474175586221
2015_1124_1261,0.7402399648479945
2015_1124_1264,0.8887708038899428
2015_1124_1268,0.6063837064980038
2015_1124_1277,0.6371097497209663
2015_1124_1279,0.771444524859785
2015_1124_1295,0.8799440598504784
2015_1124_1301,0.7099893875087582
2015_1124_1308,0.8384595791129521
2015_1124_1314,0.5248910131628867
2015_1124_1316,0.8813404403335152
2015_1124_1318,0.8805895872678648
2015_1124_1320,0.5344191268657914
2015_1124_1323,0.4281313917725522
2015_1124_1326,0.618600893730564
2015_1124_1328,0.488897365643185
2015_1124_1329,0.7458993507947131
2015_1124_1332,0.7280107631410934
2015_1124_1344,0.6632388960997706
2015_1124_1345,0.7458081763192657
2015_1124_1352,0.8941608065542159
2015_1124_1361,0.6516289301533403
2015_1124_1372,0.6954447593840543
2015_1124_1374,0.5877250096517128
2015_1124_1385,0.7447500586109022
2015_1124_1400,0.7742992274173172
2015_1124_1411,0.8997858814432369
2015_1124_1412,0.8892038552532346
2015_1124_1414,0.8436097164989281
2015_1124_1417,0.7903136139842031
2015_1124_1428,0.48201930304221413
2015_1124_1433,0.6158226560175977
2015_1124_1434,0.7827958705650114
2015_1124_1437,0.33439011497230553
2015_1124_1438,0.3671857583385667
2015_1124_1452,0.5451952736842085
2015_1124_1455,0.5436506554789851
2015_1124_1458,0.3314101659724954
2015_1124_1459,0.7994234477786933
2015_1124_1461,0.8283633018815136
2015_1124_1462,0.6561248445000112
2015_1125_1129,0.26946547384243585
2015_1125_1138,0.3370046766568869
2015_1125_1139,0.16832515042326957
2015_1125_1140,0.2836148464027955
2015_1125_1153,0.23783775454449138
2015_1125_1157,0.4664828102413807
2015_1125_1172,0.2353635786762315
2015_1125_1173,0.30717839667324853
2015_1125_1181,0.06754908910470402
2015_1125_1186,0.36767700209063586
2015_1125_1207,0.15464305315592433
2015_1125_1208,0.34731673725359846
2015_1125_1209,0.33284065272336716
2015_1125_1211,0.06630103467780957
2015_1125_1214,0.5883354633864468
2015_1125_1217,0.4004303368059636
2015_1125_1231,0.3019729615015732
2015_1125_1234,0.20847918631690243
2015_1125_1235,0.11991776063382457
2015_1125_1242,0.13476836507427367
2015_1125_1246,0.04387128973416713
2015_1125_1248,0.5715435808149585
2015_1125_1257,0.11724918739394789
2015_1125_1261,0.2803930146289246
2015_1125_1264,0.5221149052457759
2015_1125_1268,0.17399234893577115
2015_1125_1277,0.19358409088392003
2015_1125_1279,0.31577793097321366
2015_1125_1295,0.5005428550498038
2015_1125_1301,0.2507912728297043
2015_1125_1308,0.41510080166360425
2015_1125_1314,0.13123504139699466
2015_1125_1316,0.5038640011439323
2015_1125_1318,0.5020740252845746
2015_1125_1320,0.1356576475917202
2015_1125_1323,0.09285962734860422
2015_1125_1326,0.1815152401862596
2015_1125_1328,0.1156640707687327
2015_1125_1329,0.2864131332296622
2015_1125_1332,0.2679250197387098
2015_1125_1344,0.21215777114546258
2015_1125_1345,0.28631483831206306
2015_1125_1352,0.5359965206314206
2015_1125_1361,0.20366847411356873
2015_1125_1372,0.23793578156423895
2015_1125_1374,0.16312464686753442
2015_1125_1385,0.2851772544810402
2015_1125_1400,0.3193021207718429
2015_1125_1411,0.5511006169752763
2015_1125_1412,0.523209664227787
2015_1125_1414,0.4244837235237269
2015_1125_1417,0.3400857115153112
2015_1125_1428,0.11287719848401741
2015_1125_1433,0.17977474293211887
2015_1125_1434,0.3301084153009465
2015_1125_1437,0.0642765843450173
2015_1125_1438,0.07350616152184845
2015_1125_1452,0.14082516995581335
2015_1125_1455,0.14007335090242803
2015_1125_1458,0.06347422640228889
2015_1125_1459,0.3527360067846878
2015_1125_1461,0.39755638373296104
2015_1125_1462,0.20690935826232437
2015_1129_1138,0.5794863322634065
2015_1129_1139,0.35429615223051797
2015_1129_1140,0.5176764853137129
2015_1129_1153,0.45828854492733484
2015_1129_1157,0.7033008529912158
2015_1129_1172,0.4548898037144261
2015_1129_1173,0.5458687625219704
2015_1129_1181,0.16415587554830222
2015_1129_1186,0.6118607906923683
2015_1129_1207,0.3315233641400235
2015_1129_1208,0.5906084907964881
2015_1129_1209,0.5749243123413044
2015_1129_1211,0.1614319080863822
2015_1129_1214,0.7948520773863866
2015_1129_1217,0.644205364045396
2015_1129_1231,0.5397697783893614
2015_1129_1234,0.4165916847576261
2015_1129_1235,0.2697536212829161
2015_1129_1242,0.2969000426433115
2015_1129_1246,0.11063254303300414
2015_1129_1248,0.7833824959784103
2015_1129_1257,0.2647537642745218
2015_1129_1261,0.5137023824059898
2015_1129_1264,0.7476001228731183
2015_1129_1268,0.3634881158465355
2015_1129_1277,0.39423345677850896
2015_1129_1279,0.5557899533931093
2015_1129_1295,0.730961764659742
2015_1129_1301,0.4757539354138313
2015_1129_1308,0.658005376920096
2015_1129_1314,0.29054337836871624
2015_1129_1316,0.7335662972413464
2015_1129_1318,0.7321645280040506
2015_1129_1320,0.2984900900448625
2015_1129_1323,0.2172317343842826
2015_1129_1326,0.3754798151848651
2015_1129_1328,0.26176583444793583
2015_1129_1329,0.5211042879238029
2015_1129_1332,0.4980401217863619
2015_1129_1344,0.4219846643226973
2015_1129_1345,0.5209842534745607
2015_1129_1352,0.7579681142487901
2015_1129_1361,0.4094629823151718
2015_1129_1372,0.4584227821078556
2015_1129_1374,0.3457385244359262
2015_1129_1385,0.5195931000635218
2015_1129_1400,0.5598012302137649
2015_1129_1411,0.7689612002186104
2015_1129_1412,0.7484272228139287
2015_1129_1414,0.6666211529270402
2015_1129_1417,0.5828353989734971
2015_1129_1428,0.25647967010006756
2015_1129_1433,0.3727264062944396
2015_1129_1434,0.571908356537897
2015_1129_1437,0.15699111174345068
2015_1129_1438,0.17701522737914607
2015_1129_1452,0.30765251797249676
2015_1129_1455,0.3063276075390121
2015_1129_1458,0.15522339540956392
2015_1129_1459,0.5963553750553685
2015_1129_1461,0.6414536331741308
2015_1129_1462,0.4142749787152528
2015_1138_1139,0.28478006793748645
2015_1138_1140,0.43784080869852493
2015_1138_1153,0.3803884959191952
2015_1138_1157,0.6323707766643833
2015_1138_1172,0.3771652383763295
2015_1138_1173,0.4658849039225636
2015_1138_1181,0.12473984874936926
2015_1138_1186,0.533568337005962
2015_1138_1207,0.2646441859994449
2015_1138_1208,0.5114520761983031
2015_1138_1209,0.4953266523572143
2015_1138_1211,0.12257402630492086
2015_1138_1214,0.7376441316934274
2015_1138_1217,0.5678289499221092
2015_1138_1231,0.4597748141225164
2015_1138_1234,0.3413136021789667
2015_1138_1235,0.2113948486475916
2015_1138_1242,0.23455475299587472
2015_1138_1246,0.08279515443364091
2015_1138_1248,0.7240863779462094
2015_1138_1257,0.20716979646223765
2015_1138_1261,0.43392820117977693
2015_1138_1264,0.6824791521053263
2015_1138_1268,0.292986841116027
2015_1138_1277,0.3207741282533628
2015_1138_1279,0.4758757005612415
2015_1138_1295,0.6634803175821875
2015_1138_1301,0.3970611508072833
2015_1138_1308,0.5826722567304584
2015_1138_1314,0.22909797110863236
2015_1138_1316,0.6664400193891602
2015_1138_1318,0.6648464390350558
2015_1138_1320,0.2359229460973633
2015_1138_1323,0.16762731799177752
2015_1138_1326,0.3037626399308645
2015_1138_1328,0.20465085329918367
2015_1138_1329,0.4412235652051824
2015_1138_1332,0.41860450982681363
2015_1138_1344,0.3463105394282583
2015_1138_1345,0.4411049827591203
2015_1138_1352,0.694428783557958
2015_1138_1361,0.33473396859124327
2015_1138_1372,0.3805159433076142
2015_1138_1374,0.27718074481080385
2015_1138_1385,0.4397313219786697
2015_1138_1400,0.47993336045801993
2015_1138_1411,0.7071929655560939
2015_1138_1412,0.6834292866445361
2015_1138_1414,0.5920091349904566
2015_1138_1417,0.5034396574044927
2015_1138_1428,0.2002052885575721
2015_1138_1433,0.3012814286067405
2015_1138_1434,0.4922447157810736
2015_1138_1437,0.11905040819288017
2015_1138_1438,0.1350102408920298
2015_1138_1452,0.24383236910568526
2015_1138_1455,0.2426859616504735
2015_1138_1458,0.11765028170359976
2015_1138_1459,0.5174021712057593
2015_1138_1461,0.5648854950273255
2015_1138_1462,0.3391721494515622
2015_1139_1140,0.661714331378287
2015_1139_1153,0.6065834445347071
2015_1139_1157,0.8120329002657977
2015_1139_1172,0.6033097597586313
2015_1139_1173,0.6865846392439545
2015_1139_1181,0.26358500471939394
2015_1139_1186,0.7418006413802563
2015_1139_1207,0.47474766557399345
2015_1139_1208,0.7244590973782665
2015_1139_1209,0.7113970750598997
2015_1139_1211,0.25972381064504074
2015_1139_1214,0.8759508958013618
2015_1139_1217,0.7674327943513387
2015_1139_1231,0.6812720236152685
2015_1139_1234,0.5654785530073366
2015_1139_1235,0.40235427909559174
2015_1139_1242,0.43489775149876153
2015_1139_1246,0.18481068558843433
2015_1139_1248,0.8682639822040948
2015_1139_1257,0.39623024686363956
2015_1139_1261,0.6581433041632643
2015_1139_1264,0.8437054935545863
2015_1139_1268,0.5099865019542588
2015_1139_1277,0.5425608565721056
2015_1139_1279,0.6951485001490264
2015_1139_1295,0.8319786118076673
2015_1139_1301,0.6231987015105658
2015_1139_1308,0.7780995984410847
2015_1139_1314,0.42738247495393955
2015_1139_1316,0.8338275279588775
2015_1139_1318,0.8328330487420096
2015_1139_1320,0.43676774750577263
2015_1139_1323,0.3358899707835659
2015_1139_1326,0.5228413088050707
2015_1139_1328,0.3925507218914271
2015_1139_1329,0.664781341035326
2015_1139_1332,0.6439083484500054
2015_1139_1344,0.5709128140883055
2015_1139_1345,0.6646741453441969
2015_1139_1352,0.8509129729591521
2015_1139_1361,0.5582399401497851
2015_1139_1372,0.6067124696223029
2015_1139_1374,0.4905969850902437
2015_1139_1385,0.6634307063907646
2015_1139_1400,0.6985838207035161
2015_1139_1411,0.8584727499006981
2015_1139_1412,0.8442832584697467
2015_1139_1414,0.7846799129990564
2015_1139_1417,0.7180140213070277
2015_1139_1428,0.38600442232962634
2015_1139_1433,0.519906887425151
2015_1139_1434,0.7088590676133232
2015_1139_1437,0.2533961774116967
2015_1139_1438,0.2816090552554316
2015_1139_1452,0.4474672871938272
2015_1139_1455,0.4459280729508922
2015_1139_1458,0.2508659753010127
2015_1139_1459,0.7291885885790391
2015_1139_1461,0.7652868718748704
2015_1139_1462,0.5631330723062722
2015_1140_1153,0.44078669434470136
2015_1140_1157,0.6883315543493939
2015_1140_1172,0.43741294352899057
2015_1140_1173,0.5282840077594816
2015_1140_1181,0.15467943284475727
2015_1140_1186,0.594935168776328
2015_1140_1207,0.31603828581496796
2015_1140_1208,0.5734022613994165
2015_1140_1209,0.5575527179884876
2015_1140_1211,0.1520841033698066
2015_1140_1214,0.783077125595189
2015_1140_1217,0.6278322791728197
2015_1140_1231,0.5221555937366767
2015_1140_1234,0.3995078482599917
2015_1140_1235,0.2560486125972298
2015_1140_1242,0.2823491055220177
2015_1140_1246,0.10386197235753629
2015_1140_1248,0.7711387710918551
2015_1140_1257,0.2512153896630469
2015_1140_1261,0.4960220431154476
2015_1140_1264,0.7340205891698406
2015_1140_1268,0.3472856601011554
2015_1140_1277,0.37747326598184294
2015_1140_1279,0.5382644089990236
2015_1140_1295,0.7168261300722067
2015_1140_1301,0.45814919666674253
2015_1140_1308,0.6419143472078571
2015_1140_1314,0.27618160491777766
2015_1140_1316,0.7195149978445793
2015_1140_1318,0.718067713966245
2015_1140_1320,0.28389269043081333
2015_1140_1323,0.20544441564135374
2015_1140_1326,0.3590443481197394
2015_1140_1328,0.24832864513831052
2015_1140_1329,0.5034329252424229
2015_1140_1332,0.4803663572316544
2015_1140_1344,0.404833133530034
2015_1140_1345,0.5033126832530241
2015_1140_1352,0.7447559476610307
2015_1140_1361,0.39247482000985184
2015_1140_1372,0.44091997768949964
2015_1140_1374,0.32991716710192226
2015_1140_1385,0.5019192736391178
2015_1140_1400,0.5423036174076176
2015_1140_1411,0.7561560746543722
2015_1140_1412,0.7348764075302227
2015_1140_1414,0.6507203196159387
2015_1140_1417,0.5655427948760821
2015_1140_1428,0.24322443232928592
2015_1140_1433,0.3563426930015779
2015_1140_1434,0.5545090140484331
2015_1140_1437,0.14785511406665372
2015_1140_1438,0.16694470661779215
2015_1140_1452,0.2927940562596679
